time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
11.67	2	0.191859514	-0.0857057421	-0.109934023	0.505651589	2.88146666	6.88600845	0.281536201	0.0865770795	19.550114
11.68	2	0.195501188	-0.08519344	-0.10969604	0.50693016	3.30428191	6.91642462	0.282798686	0.0821759063	19.218751
11.69	2	0.199329023	-0.0845835448	-0.109480904	0.508086354	3.78062116	6.98608025	0.284162036	0.0814245731	18.691209
11.7	2	0.201852887	-0.0839148968	-0.109414917	0.509518686	4.20506413	7.08310296	0.284725391	0.103311397	19.572551
11.71	2	0.201946629	-0.0833025745	-0.109504824	0.511139092	4.56635821	7.23091536	0.285591382	0.131018999	17.532527
11.72	2	0.199602767	-0.0827647894	-0.109744329	0.512889124	4.85418989	7.38763066	0.286591944	0.0821007221	20.434734
11.73	2	0.195995671	-0.0822767124	-0.110035843	0.514417068	4.99060103	7.49342705	0.286988874	0.127416688	17.250244
11.74	2	0.192767264	-0.0817534673	-0.110360147	0.515153675	5.0548415	7.59473858	0.286694513	0.089733464	17.3982
11.75	2	0.189948638	-0.0812798197	-0.110610003	0.515540895	4.93382496	7.56978851	0.285007922	0.0976208561	18.011363
11.76	2	0.186682112	-0.0808320221	-0.110784469	0.515562451	4.72812903	7.44682721	0.282670275	0.106530027	18.095526
11.77	2	0.182164382	-0.0803950287	-0.110868663	0.515092655	4.51866083	7.2523579	0.281258206	0.0849351378	19.896997
11.78	2	0.17823617	-0.0799829805	-0.110854	0.514145437	4.34888945	6.99634793	0.280566047	0.0515721078	17.661577
11.79	2	0.176575428	-0.0796169957	-0.110759999	0.512743417	4.26826412	6.71828566	0.280404212	0.054592922	18.375816
11.8	2	0.177874774	-0.0793182143	-0.110606736	0.510906964	4.2905724	6.45374544	0.280675663	0.049362233	19.074327
11.81	2	0.182233828	-0.0790520891	-0.110388784	0.508769399	4.36459627	6.26913983	0.281253768	0.128608019	19.66331
11.82	2	0.189335019	-0.0788728298	-0.110260242	0.506776949	4.46203992	6.15948905	0.281904602	0.0942833035	18.920598
11.83	2	0.19854502	-0.0787172906	-0.110172745	0.504893997	4.55620155	6.10194759	0.282439348	0.0812791204	19.166658
11.84	2	0.208279586	-0.0786283046	-0.110114766	0.503045772	4.56410429	6.05947747	0.282747544	0.0794425228	18.149234
11.85	2	0.216155469	-0.0786708324	-0.1101391	0.501484822	4.51819122	6.05880916	0.282621499	0.0809088413	18.368625
11.86	2	0.220882501	-0.0788129794	-0.110206478	0.500320666	4.37513999	6.05712115	0.282838783	0.0933827968	17.614183
11.87	2	0.222450877	-0.0790362403	-0.110326717	0.499584908	4.18492523	6.06581421	0.283452284	0.0571842993	18.380628
11.88	2	0.221412298	-0.0792534968	-0.110630942	0.498647104	4.16961706	6.06707384	0.284529802	0.099243615	18.983978
11.89	2	0.218298412	-0.0796232376	-0.111016031	0.498520581	3.97320538	6.15986931	0.285086302	0.151257002	17.586314
11.9	2	0.21500495	-0.0801353774	-0.111380087	0.49902904	3.63339523	6.32883298	0.284507358	0.132616612	20.402928
11.91	2	0.212301878	-0.0807963653	-0.111722415	0.500073274	3.17625323	6.5435822	0.282762543	0.0937527711	19.51307
11.92	2	0.209558075	-0.0815371828	-0.112022219	0.501492013	2.67365406	6.77222411	0.280337998	0.0503978201	18.858121
11.93	2	0.204815489	-0.0823433381	-0.112158282	0.502771544	2.18279443	7.03950257	0.27833098	0.0710092867	20.219549
11.94	2	0.197229695	-0.0830749154	-0.112232479	0.504262563	1.85316837	7.25039417	0.277214635	0.10356532	19.093218
11.95	2	0.189516532	-0.0836379835	-0.112208451	0.505712639	1.66875863	7.41174747	0.276616067	0.094544101	19.48943
11.96	2	0.1835675	-0.0840313706	-0.112087765	0.506916328	1.62996785	7.51903867	0.276375112	0.060762965	20.309846
11.97	2	0.179977838	-0.0842693459	-0.11191521	0.507858055	1.73830369	7.59798293	0.276599938	0.0587765909	19.4332
11.98	2	0.178966663	-0.0843466587	-0.111696376	0.508475888	1.97589327	7.63015171	0.27724266	0.0537481864	18.841626
11.99	2	0.180586906	-0.0842800798	-0.11145114	0.508896397	2.29323767	7.67111264	0.278208908	0.0954525181	19.564628
12	2	0.184659471	-0.0840716127	-0.111170197	0.509033097	2.65205821	7.71738875	0.279293965	0.0505094292	20.113056
12.01	2	0.190202392	-0.0837365245	-0.110886757	0.508927964	3.03455685	7.76169582	0.280432354	0.0577745288	19.390817
12.02	2	0.194688492	-0.0832844815	-0.110635661	0.508797099	3.34860148	7.7611158	0.280361917	0.0726352601	20.50977
12.03	2	0.196251218	-0.0826814578	-0.11037905	0.508773259	3.57314123	7.70834685	0.280544945	0.0951508212	21.627895
12.04	2	0.194808837	-0.08193841	-0.110105157	0.508883447	3.71387536	7.59530292	0.281048069	0.070081322	20.115797
12.05	2	0.191119359	-0.0810450346	-0.10985821	0.508809522	3.86142499	7.48392932	0.28185952	0.0545153038	20.432359
12.06	2	0.187814844	-0.0800647177	-0.109602116	0.508909694	3.95078802	7.30725755	0.281477403	0.0753087242	21.599922
12.07	2	0.185579555	-0.0790089333	-0.109265502	0.508977566	3.94667362	7.13257749	0.280038334	0.062790148	20.163963
12.08	2	0.183880804	-0.0778598932	-0.10892515	0.509158912	4.05107019	6.96664081	0.279172002	0.0629846194	20.220992
12.09	2	0.182919082	-0.0765864303	-0.108570583	0.509337733	4.22398746	6.8135967	0.278909031	0.0540103188	22.091301
12.1	2	0.183106533	-0.075212817	-0.108232604	0.509585235	4.45564616	6.72536068	0.279154829	0.0653221142	20.364911
12.11	2	0.184744926	-0.0738052923	-0.107825564	0.509428202	4.642758	6.64022992	0.279557597	0.0671438594	20.478754
12.12	2	0.187605976	-0.0723608136	-0.107409436	0.509234688	4.8265583	6.65098586	0.280080518	0.0650377431	18.657515
12.13	2	0.190939227	-0.070880004	-0.107074999	0.5089142	5.07499314	6.66964234	0.280481702	0.105886342	18.135251
12.14	2	0.193741969	-0.0693816393	-0.106800891	0.508759918	5.25927567	6.74075294	0.28058838	0.0673760368	19.724467
12.15	2	0.195123594	-0.0678857009	-0.10658633	0.508748178	5.36705543	6.82705394	0.280388076	0.0738348487	17.944923
12.16	2	0.194544902	-0.0663966903	-0.106413125	0.508941442	5.40949654	6.8945203	0.280139141	0.0696951263	20.009007
12.17	2	0.192053606	-0.0649896586	-0.106335342	0.50948489	5.40055039	6.98473272	0.279934985	0.0868867831	19.520668
12.18	2	0.187958552	-0.0636961161	-0.106320787	0.510351101	5.30566478	7.07965415	0.279541671	0.0852499233	18.736413
12.19	2	0.182639057	-0.0624908267	-0.106415549	0.511173421	5.23681892	7.25050356	0.27938898	0.0886326992	19.103524
12.2	2	0.176318393	-0.0614632001	-0.106547685	0.512301595	5.06149638	7.4105478	0.278740786	0.0731789525	19.482868
12.21	2	0.169188977	-0.0605845047	-0.106673181	0.513616207	4.84234165	7.56665318	0.278232714	0.0941624851	19.28041
12.22	2	0.161906932	-0.0598158075	-0.106742595	0.514504216	4.57513166	7.6649716	0.277871681	0.0569338175	19.771592
12.23	2	0.155064437	-0.0592089381	-0.106783706	0.515739824	4.30768045	7.80311263	0.277802507	0.11174606	19.459596
12.24	2	0.149253625	-0.0587317105	-0.10680209	0.517145513	4.06990618	7.95977246	0.277955921	0.0389501428	19.258088
12.25	2	0.144869542	-0.058349433	-0.106780436	0.518661636	3.87115142	8.13662822	0.278275585	0.0542391053	18.028541
12.26	2	0.142094382	-0.0580266107	-0.10671887	0.520222304	3.72940822	8.30466692	0.278665175	0.0445433341	19.964095
12.27	2	0.140950894	-0.0577399464	-0.106585223	0.52174184	3.63065301	8.4526632	0.27903325	0.0716226289	18.798826
12.28	2	0.141301126	-0.0574817179	-0.106394182	0.523203217	3.57740621	8.58861198	0.279371528	0.0531073886	18.716525
12.29	2	0.142886452	-0.057261222	-0.106137573	0.52451301	3.56220478	8.72858302	0.27968519	0.0825637975	17.316452
12.3	2	0.145147983	-0.0570397539	-0.105815184	0.525751244	3.53863922	8.8086128	0.278573078	0.0538017749	18.80447
12.31	2	0.146867982	-0.0568190951	-0.105448857	0.526802414	3.54689515	8.84809098	0.27791333	0.076716163	19.043669
12.32	2	0.147926929	-0.0566211511	-0.105031598	0.527653829	3.58173013	8.86713493	0.277656253	0.0691716512	19.159557
12.33	2	0.14848139	-0.0564305738	-0.104589057	0.52819362	3.67480378	8.84313757	0.277691572	0.0632250871	19.231001
12.34	2	0.148776253	-0.0562479494	-0.104108738	0.528523585	3.76750903	8.79921416	0.277864201	0.0542694736	19.820663
12.35	2	0.149058719	-0.056096608	-0.103596657	0.528672605	3.84424119	8.73867783	0.278088728	0.0475477593	19.382893
12.36	2	0.149519942	-0.0559666025	-0.103047067	0.528689151	3.90736077	8.67168504	0.278319867	0.0313132013	19.316487
12.37	2	0.150276495	-0.0558539434	-0.102414078	0.528686157	3.92013521	8.61726476	0.278483688	0.10284132	19.465014
12.38	2	0.151380011	-0.0557333344	-0.101657032	0.52866371	3.87792425	8.57187134	0.278556735	0.06660572	20.420529
12.39	2	0.152826606	-0.0555830807	-0.100767261	0.5286678	3.79664363	8.53434698	0.278558888	0.0465365326	20.568811
12.4	2	0.154589632	-0.0554265778	-0.0997530962	0.528695983	3.67922587	8.52412984	0.278522643	0.0452238704	19.170672
12.41	2	0.156579375	-0.0552455925	-0.0986273993	0.528652526	3.56994276	8.51096189	0.278457976	0.0678078872	17.500954
12.42	2	0.158669301	-0.0550480004	-0.0974060718	0.528595142	3.4694253	8.48703648	0.278352448	0.0481834021	18.949186
12.43	2	0.16074112	-0.0548526095	-0.0961331838	0.528448359	3.41921962	8.44799235	0.278269361	0.0915265607	20.397149
12.44	2	0.162658041	-0.0546288996	-0.0948107666	0.528186853	3.4015882	8.40833354	0.27822101	0.103699134	21.710724
12.45	2	0.164269993	-0.0543684123	-0.0934306796	0.527836554	3.40789966	8.36369786	0.278195272	0.0504495717	20.281578
12.46	2	0.165460871	-0.0540934173	-0.0919952217	0.527439358	3.41001229	8.30770689	0.27812547	0.0764449408	18.229156
12.47	2	0.16617697	-0.0537880824	-0.0905066925	0.526920456	3.40036571	8.24312721	0.278047224	0.0397251694	18.032136
12.48	2	0.166413794	-0.0534530932	-0.0889536506	0.526328102	3.36466036	8.15915991	0.277929906	0.0411680148	18.258652
12.49	2	0.166251573	-0.0531227692	-0.0873598841	0.525615688	3.31871964	8.08135052	0.277867882	0.0954175677	18.451309
12.5	2	0.165768433	-0.052779877	-0.0856900963	0.524778273	3.23114408	8.01894088	0.277815895	0.0687776938	18.511081
12.51	2	0.165061367	-0.0524456308	-0.0839428133	0.523771153	3.09784172	7.95302232	0.277731009	0.0672098255	20.23287
12.52	2	0.164241939	-0.0521511551	-0.0821359625	0.52269161	2.90885231	7.86686431	0.27759051	0.0803952377	18.814865
12.53	2	0.163493698	-0.0518698596	-0.0802765299	0.521400978	2.70012803	7.74772586	0.277454362	0.0692032055	19.508106
12.54	2	0.163009196	-0.0515894438	-0.078372994	0.519905831	2.50106356	7.56020667	0.277302322	0.0834584973	19.21531
