time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
2.04	2	0.030085797	0.0157516777	-0.0428847336	0.534084115	-0.250243079	2.87570776	0.304227793	0.0682567553	17.305343
2.05	2	0.0308262934	0.0152947443	-0.0431594308	0.53222151	-0.150495082	2.67299494	0.304347589	0.065344941	23.477016
2.06	2	0.0333487878	0.01485544	-0.04343824	0.530336296	-0.0937037077	2.44699111	0.304502274	0.0510342128	22.641486
2.07	2	0.0367016484	0.0143530992	-0.043736893	0.528630213	-0.0563142017	2.27879992	0.304814562	0.0444275352	19.458908
2.08	2	0.0401357275	0.0137954724	-0.0440649826	0.527218255	-0.00974124487	2.17231198	0.305360204	0.0617665612	19.69696
2.09	2	0.0439193199	0.0132075906	-0.0443918905	0.526126759	-0.00488231125	2.09581737	0.306098881	0.0660041348	19.921817
2.1	2	0.0476709683	0.0125688214	-0.0448462566	0.5247228	0.139542449	2.00974499	0.306868919	0.0610609139	19.956457
2.11	2	0.0510672818	0.0118290372	-0.0453121772	0.52396462	0.165229708	1.97545916	0.307442737	0.0434643914	19.571614
2.12	2	0.0532848895	0.0110681097	-0.0456468744	0.523402238	0.0281239689	2.03945058	0.308033612	0.0775613879	20.19966
2.13	2	0.05459693	0.0102797741	-0.0459369887	0.523290797	-0.115477306	2.10988572	0.308427933	0.0688427659	22.106556
