time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
1.45	0.0376119506	0.162393239	-0.0293952383	-0.0235565475	0.542255691	-0.735152152	1.93198125	0.299472611	0.0781560217	0.00768862228	22.031863
1.46	0.036479759	0.161473326	-0.0302222955	-0.02320087	0.540908956	-0.616236115	1.89499067	0.299483322	0.103160786	0.0162928534	18.127949
1.47	0.0353315973	0.16010411	-0.0310965807	-0.0228612783	0.53949795	-0.514678371	1.89054031	0.299641615	0.126548871	0.0146207783	16.234243
1.48	0.034218007	0.158513921	-0.0320068053	-0.0225482803	0.538004162	-0.418734305	1.90381427	0.299912455	0.0888513614	0.00319765759	18.569187
1.49	0.0333270671	0.156924146	-0.0329202101	-0.0222763374	0.536441182	-0.322963973	1.90692024	0.30018297	0.0802545376	0.00695199448	18.286456
1.5	0.0326111216	0.154969598	-0.0338516465	-0.0220524009	0.53475383	-0.237725796	1.90851141	0.300485987	0.0614953794	0.0177680149	17.589598
1.51	0.0321213103	0.152652586	-0.0348351046	-0.0219648647	0.533378919	-0.0222754746	2.04461871	0.30101135	0.0624213238	0.0161948386	18.323846
1.52	0.0323019212	0.149517885	-0.0359328423	-0.0219831014	0.532300934	0.207609047	2.12578464	0.301277799	0.0354538354	0.0173649572	18.784347
1.53	0.0319740377	0.149086354	-0.0370958972	-0.0220148245	0.531915447	0.352980661	2.25013251	0.301844212	0.0522360926	0.0383813451	19.17997
1.54	0.03175384	0.148066396	-0.0382426149	-0.0219677696	0.53164646	0.380131184	2.44630231	0.302470146	0.0418329232	0.0218826737	17.206347
1.55	0.0319756115	0.145449984	-0.039383154	-0.0219587535	0.531858559	0.436297157	2.56313164	0.302411837	0.0704567451	0.0284350472	17.412902
1.56	0.0322587161	0.14296921	-0.0405050323	-0.0219897537	0.532443482	0.516615053	2.61874662	0.302043932	0.0351162664	0.00881951524	17.853403
1.57	0.0323070904	0.141476741	-0.0415755192	-0.0220701794	0.533270989	0.614212172	2.59838267	0.301511878	0.0695270701	0.00825094693	18.047632
1.58	0.0324930646	0.14011893	-0.0425586191	-0.0221932901	0.534263031	0.725434607	2.49880906	0.300697312	0.0374377766	0.0234899495	18.872621
1.59	0.033589123	0.139734281	-0.0434911316	-0.0223618682	0.535361006	0.844956546	2.35892658	0.300155534	0.0401422726	0.00949559147	17.293162
1.6	0.035573095	0.139290455	-0.0443928219	-0.022599088	0.53638422	0.983235957	2.19123022	0.299707612	0.114989973	0.0141082619	17.685727
1.61	0.0380296057	0.139057424	-0.0452749117	-0.0229184517	0.537267937	1.1211507	2.01132719	0.29936079	0.0642169703	0.0261474774	18.442661
1.62	0.0407847639	0.138644449	-0.0461078004	-0.0233006564	0.537901355	1.23934997	1.8335863	0.299097442	0.100803415	0.0116141307	17.931188
1.63	0.0433159221	0.13780455	-0.0469171682	-0.0237074182	0.53824278	1.32181884	1.67952278	0.298790211	0.11218025	0.0302792395	18.554383
1.64	0.0457012496	0.135897784	-0.0477141925	-0.0241285256	0.538301824	1.35918741	1.54760412	0.298508488	0.0975725936	0.0165942881	20.222025
1.65	0.0477383564	0.133748792	-0.0484752808	-0.0245664867	0.53808109	1.35895814	1.43306375	0.298444911	0.0665677453	0.00865814726	18.791425
1.66	0.0491630311	0.131923221	-0.0492462424	-0.0250176748	0.537601575	1.31943957	1.34883383	0.298803607	0.117823489	0.0217862609	18.026667
1.67	0.0509062103	0.1292583	-0.0500023159	-0.0254810643	0.536835415	1.24656548	1.30054075	0.299284572	0.0559701545	0.0128736668	17.471341
1.68	0.0533067262	0.125318743	-0.0507563236	-0.0259508731	0.535863386	1.12697725	1.27053511	0.299520928	0.103693274	0.0226736163	20.805409
1.69	0.0557780244	0.121764307	-0.0515178544	-0.0264191353	0.534643676	0.968845377	1.26082331	0.299957368	0.143759992	0.0331511968	18.148433
1.7	0.0587379025	0.117691678	-0.0522669346	-0.0268852412	0.533202595	0.777427048	1.27147331	0.300384422	0.0916296009	0.0160778531	18.586311
1.71	0.0613577467	0.114611618	-0.0530587562	-0.0273449748	0.53160402	0.573431982	1.3271004	0.301020982	0.0931303883	0.0256868486	16.937357
1.72	0.0639420532	0.112164766	-0.053893755	-0.0277901765	0.529866274	0.360431771	1.43105755	0.301848476	0.0930096778	0.0190246856	17.63331
1.73	0.0663100552	0.110528787	-0.0547660307	-0.0282191461	0.527909197	0.156430464	1.59996508	0.302922651	0.116322162	0.0370215636	18.568692
1.74	0.0673206145	0.11036341	-0.055703594	-0.0287836638	0.526181948	0.0836169861	1.74526658	0.303878036	0.100668087	0.0425394743	17.657365
1.75	0.0670639203	0.111496099	-0.0567172783	-0.0292890561	0.524988376	-0.124104373	1.9562383	0.304796301	0.0348681179	0.0228718999	19.549799
