time_s	best_cost
4.749999999999943157e+00	9.147562630499606894e+04
4.759999999999942943e+00	9.039354383373018936e+04
4.769999999999942730e+00	9.009831147114638588e+04
4.779999999999942517e+00	8.904831710500479676e+04
4.789999999999942304e+00	8.902700908388619428e+04
4.799999999999942091e+00	8.860633152660226915e+04
4.809999999999941878e+00	8.883420241186390922e+04
4.819999999999941664e+00	8.882703099330479745e+04
4.829999999999941451e+00	8.832985378750308882e+04
4.839999999999941238e+00	8.902886779009451857e+04
4.849999999999941025e+00	8.870700671028492798e+04
4.859999999999940812e+00	8.915809751609122031e+04
4.869999999999940599e+00	8.853464645702761482e+04
4.879999999999940385e+00	8.742481874048974714e+04
4.889999999999940172e+00	8.755188136529026087e+04
4.899999999999939959e+00	8.769133145573228830e+04
4.909999999999939746e+00	8.731634676014276920e+04
4.919999999999939533e+00	8.632146505116359913e+04
4.929999999999939320e+00	8.569881954986636993e+04
4.939999999999939106e+00	8.504479829780210275e+04
4.949999999999938893e+00	8.257774369484568888e+04
4.959999999999938680e+00	8.169932777172297938e+04
4.969999999999938467e+00	8.107099376698845299e+04
4.979999999999938254e+00	8.036809512983166496e+04
4.989999999999938041e+00	7.939401845674423384e+04
4.999999999999937828e+00	7.871900300273785251e+04
5.009999999999937614e+00	7.810929362230622792e+04
5.019999999999937401e+00	7.778153501436699298e+04
5.029999999999937188e+00	7.741827896191625041e+04
5.039999999999936975e+00	7.662247865242847183e+04
5.049999999999936762e+00	7.645833976284932578e+04
5.059999999999936549e+00	7.606299479569729010e+04
5.069999999999936335e+00	7.613675184102688218e+04
5.079999999999936122e+00	7.589593827404477634e+04
5.089999999999935909e+00	7.583963141103253292e+04
5.099999999999935696e+00	7.663623441349805216e+04
5.109999999999935483e+00	7.621511909099947661e+04
5.119999999999935270e+00	7.640368630717636552e+04
5.129999999999935056e+00	7.792824681045356556e+04
5.139999999999934843e+00	7.781791648861477734e+04
5.149999999999934630e+00	7.641311842796829296e+04
5.159999999999934417e+00	7.615187997517439362e+04
5.169999999999934204e+00	7.699075449446556740e+04
5.179999999999933991e+00	7.581116362274129642e+04
5.189999999999933777e+00	7.524148328284115996e+04
5.199999999999933564e+00	7.450670389490012894e+04
5.209999999999933351e+00	7.481550372633643565e+04
5.219999999999933138e+00	7.351017412127781427e+04
5.229999999999932925e+00	7.365791153356997529e+04
5.239999999999932712e+00	7.385109011631891190e+04
5.249999999999932498e+00	7.409641665511304745e+04
5.259999999999932285e+00	7.328688916045110091e+04
