time_s	best_cost
3.639999999999966374e+00	2.734370088904657314e+04
3.649999999999966160e+00	2.667400691319781617e+04
3.659999999999965947e+00	2.762041266331855877e+04
3.669999999999965734e+00	2.847431029810367181e+04
3.679999999999965521e+00	3.038903362585977447e+04
3.689999999999965308e+00	3.157516780188049597e+04
3.699999999999965095e+00	3.313875578324477829e+04
3.709999999999964881e+00	3.107750169548491249e+04
3.719999999999964668e+00	3.143727529157800745e+04
3.729999999999964455e+00	3.055428323433553305e+04
3.739999999999964242e+00	3.039687139677742016e+04
3.749999999999964029e+00	2.883450850770288525e+04
3.759999999999963816e+00	2.880921405654506088e+04
3.769999999999963602e+00	2.909106658165891713e+04
3.779999999999963389e+00	3.023213414230031776e+04
3.789999999999963176e+00	2.890036272400292364e+04
3.799999999999962963e+00	2.752759054248723623e+04
3.809999999999962750e+00	2.654936121815163642e+04
3.819999999999962537e+00	2.700367765434698958e+04
3.829999999999962323e+00	2.647092154055197170e+04
3.839999999999962110e+00	2.550945035609770275e+04
3.849999999999961897e+00	2.596728383784066318e+04
3.859999999999961684e+00	2.511616403249653740e+04
3.869999999999961471e+00	2.398686003235476892e+04
3.879999999999961258e+00	2.543400258855999709e+04
3.889999999999961044e+00	2.174084955946184346e+04
3.899999999999960831e+00	2.375291086080934110e+04
3.909999999999960618e+00	2.116207438679580810e+04
3.919999999999960405e+00	2.125296053566909541e+04
3.929999999999960192e+00	2.197451742263067354e+04
3.939999999999959979e+00	1.960387929922197145e+04
3.949999999999959766e+00	2.013586875332091586e+04
3.959999999999959552e+00	1.657950501063566480e+04
3.969999999999959339e+00	1.969297717627858583e+04
3.979999999999959126e+00	1.843728666855087067e+04
3.989999999999958913e+00	1.894946492586727254e+04
3.999999999999958700e+00	1.514163245214525523e+04
4.009999999999958931e+00	1.729760672377682931e+04
4.019999999999958717e+00	1.626791366406066118e+04
4.029999999999958504e+00	1.736408357844770217e+04
4.039999999999958291e+00	1.769501282290155359e+04
4.049999999999958078e+00	1.897619525863249874e+04
4.059999999999957865e+00	2.010880570184643875e+04
4.069999999999957652e+00	2.190826194448928800e+04
4.079999999999957438e+00	1.909998294833831460e+04
4.089999999999957225e+00	1.942714036283815221e+04
4.099999999999957012e+00	1.808051517445100762e+04
4.109999999999956799e+00	1.788487442722483684e+04
4.119999999999956586e+00	1.725878972132288254e+04
4.129999999999956373e+00	1.779844603273226676e+04
4.139999999999956160e+00	1.833950656888847880e+04
4.149999999999955946e+00	1.846113694669024699e+04
4.159999999999955733e+00	1.881135574675523094e+04
4.169999999999955520e+00	1.848173579705164593e+04
4.179999999999955307e+00	1.934830292398251186e+04
4.189999999999955094e+00	1.947756384311015427e+04
4.199999999999954881e+00	1.706216156938853237e+04
4.209999999999954667e+00	1.726635890977850067e+04
4.219999999999954454e+00	1.737028654806051782e+04
4.229999999999954241e+00	1.577462704384516474e+04
4.239999999999954028e+00	1.438034462069483925e+04
4.249999999999953815e+00	1.583405236702787442e+04
4.259999999999953602e+00	1.615337006897949323e+04
4.269999999999953388e+00	1.609929927175028024e+04
4.279999999999953175e+00	1.535345446988511685e+04
4.289999999999952962e+00	1.658313858238185639e+04
4.299999999999952749e+00	1.834340201991365029e+04
4.309999999999952536e+00	1.705167191626240674e+04
4.319999999999952323e+00	1.698087922515505852e+04
4.329999999999952109e+00	1.738961984594900059e+04
4.339999999999951896e+00	1.805574608283604903e+04
4.349999999999951683e+00	1.647320844831677095e+04
4.359999999999951470e+00	1.765438249398938933e+04
4.369999999999951257e+00	1.743305049808114200e+04
4.379999999999951044e+00	1.760359519619253115e+04
4.389999999999950830e+00	1.872958681445528782e+04
4.399999999999950617e+00	1.924257546590403945e+04
4.409999999999950404e+00	2.005037290492908869e+04
4.419999999999950191e+00	1.736111062249029783e+04
4.429999999999949978e+00	1.497065055177508475e+04
4.439999999999949765e+00	1.524580722047762174e+04
4.449999999999949551e+00	1.583157631878844768e+04
4.459999999999949338e+00	1.559357182545475371e+04
4.469999999999949125e+00	1.534995817902759882e+04
4.479999999999948912e+00	1.636831125861147484e+04
4.489999999999948699e+00	1.603758429055690067e+04
4.499999999999948486e+00	1.813207649201589084e+04
4.509999999999948272e+00	1.720452088459684455e+04
4.519999999999948059e+00	1.669352760986163048e+04
4.529999999999947846e+00	1.847493635277900466e+04
4.539999999999947633e+00	2.000528607017866307e+04
4.549999999999947420e+00	1.989939013207358585e+04
4.559999999999947207e+00	1.983910712652998336e+04
4.569999999999946994e+00	1.969305426453168548e+04
4.579999999999946780e+00	1.933087468723324127e+04
4.589999999999946567e+00	2.032215973825110996e+04
4.599999999999946354e+00	1.977517072604543500e+04
4.609999999999946141e+00	1.946205990989282873e+04
4.619999999999945928e+00	2.117365638180677342e+04
4.629999999999945715e+00	2.304796246508093463e+04
4.639999999999945501e+00	2.207981287877322757e+04
4.649999999999945288e+00	2.267471180717739480e+04
4.659999999999945075e+00	2.339710086395387771e+04
4.669999999999944862e+00	2.370656398398190140e+04
4.679999999999944649e+00	2.078473050500624231e+04
4.689999999999944436e+00	2.178379832630836609e+04
4.699999999999944222e+00	2.162283181245237938e+04
4.709999999999944009e+00	1.992381985304756745e+04
4.719999999999943796e+00	2.170312400711730879e+04
4.729999999999943583e+00	2.038880975960409705e+04
4.739999999999943370e+00	2.066793064984199373e+04
4.749999999999943157e+00	2.076178434820656548e+04
4.759999999999942943e+00	2.123871416466163646e+04
4.769999999999942730e+00	2.255574129505969904e+04
4.779999999999942517e+00	2.479732786887230759e+04
4.789999999999942304e+00	2.416832062552900243e+04
4.799999999999942091e+00	2.190369887047888187e+04
4.809999999999941878e+00	2.195708191955416987e+04
4.819999999999941664e+00	2.196881283509951754e+04
4.829999999999941451e+00	2.273338823516099728e+04
4.839999999999941238e+00	2.398391606536909603e+04
4.849999999999941025e+00	1.994438983056081997e+04
4.859999999999940812e+00	2.331537112787450314e+04
4.869999999999940599e+00	1.891383988493402649e+04
4.879999999999940385e+00	2.166688653481418805e+04
4.889999999999940172e+00	2.092546957503199883e+04
4.899999999999939959e+00	2.169286108838643850e+04
4.909999999999939746e+00	2.213908057909635681e+04
4.919999999999939533e+00	2.206096681748502306e+04
4.929999999999939320e+00	2.197444445167557205e+04
4.939999999999939106e+00	2.252643896754031448e+04
4.949999999999938893e+00	2.471586654679085041e+04
4.959999999999938680e+00	2.348118877890570730e+04
4.969999999999938467e+00	2.231915072089683963e+04
4.979999999999938254e+00	2.059496041168259762e+04
4.989999999999938041e+00	2.052857323292965157e+04
4.999999999999937828e+00	2.159365699749904525e+04
5.009999999999937614e+00	2.150708961950081721e+04
5.019999999999937401e+00	1.944533806953464955e+04
5.029999999999937188e+00	1.773040543312906084e+04
5.039999999999936975e+00	1.809119079465258619e+04
5.049999999999936762e+00	1.832774804399624554e+04
5.059999999999936549e+00	1.971116182673901494e+04
5.069999999999936335e+00	1.988802662444883026e+04
5.079999999999936122e+00	1.906725013337922064e+04
5.089999999999935909e+00	1.728568041136169631e+04
5.099999999999935696e+00	1.851962748464693505e+04
5.109999999999935483e+00	1.941515900731035072e+04
5.119999999999935270e+00	1.644216787585553902e+04
5.129999999999935056e+00	1.815250674920774327e+04
5.139999999999934843e+00	1.758165887338104949e+04
5.149999999999934630e+00	1.796643066384358826e+04
5.159999999999934417e+00	1.877157257179779481e+04
5.169999999999934204e+00	1.690115547156328103e+04
5.179999999999933991e+00	1.786925931281554949e+04
5.189999999999933777e+00	1.778610517616362631e+04
5.199999999999933564e+00	1.897698894890775045e+04
5.209999999999933351e+00	1.939376304099704794e+04
5.219999999999933138e+00	1.866305363074926572e+04
5.229999999999932925e+00	1.784758617564212545e+04
5.239999999999932712e+00	1.842729776019366545e+04
5.249999999999932498e+00	1.804463926154431829e+04
5.259999999999932285e+00	1.410127296929115619e+04
5.269999999999932072e+00	1.538536200088937039e+04
5.279999999999931859e+00	1.412974488092342654e+04
5.289999999999931646e+00	1.599931208624457213e+04
5.299999999999931433e+00	1.611502190277967020e+04
5.309999999999931219e+00	1.819128073779562692e+04
5.319999999999931006e+00	1.993284345414056588e+04
5.329999999999930793e+00	2.120118069437472150e+04
5.339999999999930580e+00	2.142064729682529287e+04
5.349999999999930367e+00	2.247074230201113824e+04
5.359999999999930154e+00	2.331473030231086159e+04
5.369999999999929940e+00	2.525164091228836696e+04
5.379999999999929727e+00	2.462695520142064197e+04
5.389999999999929514e+00	2.731672559438285680e+04
5.399999999999929301e+00	2.681570939812850702e+04
5.409999999999929088e+00	2.800658465737639563e+04
5.419999999999928875e+00	2.888133342099611036e+04
5.429999999999928662e+00	3.134652753771762218e+04
5.439999999999928448e+00	3.307570444331708131e+04
5.449999999999928235e+00	3.428293799757598026e+04
5.459999999999928022e+00	3.497443299621254846e+04
5.469999999999927809e+00	3.484605233060947648e+04
5.479999999999927596e+00	3.622955020764497021e+04
5.489999999999927383e+00	3.857966067114951147e+04
5.499999999999927169e+00	3.884095874155715865e+04
5.509999999999926956e+00	3.862643700437919324e+04
5.519999999999926743e+00	3.707313815064659866e+04
5.529999999999926530e+00	3.674439359577139840e+04
5.539999999999926317e+00	3.652341246232371486e+04
5.549999999999926104e+00	3.645283161426485458e+04
5.559999999999925890e+00	3.619669692649379431e+04
5.569999999999925677e+00	3.560886970174562884e+04
5.579999999999925464e+00	3.666533661726243736e+04
5.589999999999925251e+00	3.620910604678283562e+04
5.599999999999925038e+00	3.634227742027102067e+04
5.609999999999924825e+00	3.705707101762261300e+04
5.619999999999924611e+00	3.601010002898019593e+04
5.629999999999924398e+00	3.745898229300632374e+04
5.639999999999924185e+00	3.727121224639978027e+04
5.649999999999923972e+00	3.636607015444763238e+04
5.659999999999923759e+00	3.842910495676955907e+04
5.669999999999923546e+00	3.732030450429550547e+04
5.679999999999923332e+00	3.828477524793168413e+04
5.689999999999923119e+00	3.435612084793215035e+04
5.699999999999922906e+00	3.548204016418340325e+04
5.709999999999922693e+00	3.523684978261815559e+04
5.719999999999922480e+00	3.509080908868021652e+04
5.729999999999922267e+00	3.471435893767710513e+04
5.739999999999922053e+00	3.465609229525861883e+04
5.749999999999921840e+00	3.467615171318183275e+04
5.759999999999921627e+00	3.467040706281710300e+04
5.769999999999921414e+00	3.391777353355170635e+04
5.779999999999921201e+00	3.514444645857180876e+04
5.789999999999920988e+00	3.602270756992125825e+04
5.799999999999920774e+00	3.564565541657327412e+04
