time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
2.62	0.0256967248	0.0361628271	0.118367304	-0.0209740688	0.552258765	0.456997863	0.154219045	0.329142664	0.105122317	0.00473791643	18.644106
2.63	0.0254513513	0.0362944751	0.118873575	-0.0210867399	0.552502956	0.486426449	0.184381545	0.328911344	0.0993525929	0.00438629226	16.36617
2.64	0.0252023949	0.0363640468	0.119446507	-0.0212055483	0.552510219	0.521504473	0.20403249	0.328690969	0.0850223109	0.00409423337	22.005539
2.65	0.0250054339	0.0363889092	0.120078793	-0.0213249057	0.55230927	0.55352593	0.209828437	0.32846122	0.101168024	0.00382106826	19.003218
2.66	0.0248854301	0.0363828156	0.120776853	-0.0214353986	0.551919145	0.570003558	0.191699824	0.328187935	0.0834638263	0.00354092137	19.039652
2.67	0.0248330444	0.0363423331	0.121529422	-0.0215311453	0.551347188	0.565890645	0.149289002	0.327877207	0.0291051685	0.00320161972	18.090937
2.68	0.0248357045	0.03628117	0.122309581	-0.0216111381	0.550683734	0.546013841	0.092940051	0.327529537	0.0865075915	0.00282690177	19.654282
2.69	0.0248666755	0.0361905716	0.123114165	-0.0216709901	0.54991954	0.509430714	0.0199492201	0.32715953	0.0862603257	0.00249879846	15.838576
2.7	0.0248986914	0.0360610776	0.123929724	-0.0217087751	0.549056938	0.460807512	-0.0679355761	0.326788872	0.0804761164	0.00223208687	18.710897
2.71	0.0249126209	0.0358787498	0.124750748	-0.0217276558	0.548083881	0.412131146	-0.164293562	0.326453718	0.0880047749	0.00207099456	19.995663
2.72	0.024900802	0.0356518588	0.125582016	-0.0217257536	0.54702834	0.35526109	-0.274257341	0.326133959	0.0900082453	0.00208034778	20.350884
2.73	0.0248601063	0.0353788058	0.126422962	-0.0217037095	0.54588551	0.305014568	-0.395386749	0.32584799	0.106470902	0.0022390728	18.288268
2.74	0.0248021982	0.0350572215	0.127270263	-0.0216620396	0.544655959	0.274924081	-0.52013739	0.325620419	0.0528523368	0.00253631555	19.418882
2.75	0.0247433759	0.0346731138	0.128129136	-0.0216010748	0.543280993	0.273932893	-0.646845968	0.325482638	0.0424675078	0.00294287438	19.329657
2.76	0.0247069226	0.0342621103	0.128864049	-0.0214345905	0.542302262	0.14847618	-0.616894053	0.325587526	0.0587295377	0.00339854229	19.277346
2.77	0.0248155034	0.0339942867	0.129448725	-0.0211754311	0.541682001	-0.0301353605	-0.611696765	0.325533198	0.0300821472	0.00448166616	18.453547
