time_s	best_cost
4.809999999999941878e+00	3.720384798799759301e+04
4.819999999999941664e+00	4.215468070197893394e+04
4.829999999999941451e+00	2.850751328492663743e+04
4.839999999999941238e+00	3.402108703531477659e+04
4.849999999999941025e+00	3.353389689206467301e+04
4.859999999999940812e+00	3.139854536904177803e+04
4.869999999999940599e+00	3.056009935426590528e+04
4.879999999999940385e+00	2.728479924021952320e+04
4.889999999999940172e+00	3.886157213140843669e+04
4.899999999999939959e+00	3.234678039886582337e+04
4.909999999999939746e+00	3.752033698084994103e+04
4.919999999999939533e+00	3.562811474287698366e+04
4.929999999999939320e+00	3.601720447176830930e+04
4.939999999999939106e+00	3.535593128955032444e+04
4.949999999999938893e+00	3.643328032735306624e+04
4.959999999999938680e+00	3.774321085697977105e+04
4.969999999999938467e+00	3.733365128330422158e+04
4.979999999999938254e+00	3.602826836257435207e+04
4.989999999999938041e+00	3.570461971776552673e+04
4.999999999999937828e+00	3.687560983181365737e+04
5.009999999999937614e+00	3.826069941674220900e+04
5.019999999999937401e+00	3.783098689483841008e+04
5.029999999999937188e+00	3.502942068881526939e+04
5.039999999999936975e+00	3.582043112828450830e+04
5.049999999999936762e+00	3.670168874814758601e+04
5.059999999999936549e+00	4.389263892379804747e+04
5.069999999999936335e+00	3.923577543888980290e+04
5.079999999999936122e+00	3.380784719759076688e+04
5.089999999999935909e+00	3.378104407651822112e+04
5.099999999999935696e+00	3.956351513538052677e+04
5.109999999999935483e+00	4.014432935255922348e+04
5.119999999999935270e+00	3.996628906234438182e+04
5.129999999999935056e+00	3.458238008946998889e+04
5.139999999999934843e+00	3.475537246727929596e+04
5.149999999999934630e+00	4.001671422352788795e+04
5.159999999999934417e+00	4.099597667200784053e+04
5.169999999999934204e+00	4.327060018554871931e+04
5.179999999999933991e+00	3.697036453209985484e+04
5.189999999999933777e+00	3.520612631677981699e+04
5.199999999999933564e+00	3.906044828143469203e+04
5.209999999999933351e+00	3.890696985854292870e+04
5.219999999999933138e+00	3.654911496620062098e+04
5.229999999999932925e+00	4.447448985356179037e+04
5.239999999999932712e+00	3.305127665711285954e+04
5.249999999999932498e+00	3.600811324247348239e+04
5.259999999999932285e+00	3.694533925925845688e+04
5.269999999999932072e+00	3.248913559684531720e+04
5.279999999999931859e+00	3.792196077719617460e+04
5.289999999999931646e+00	3.620814492151161539e+04
5.299999999999931433e+00	4.159103735571731522e+04
5.309999999999931219e+00	3.432282555217186746e+04
5.319999999999931006e+00	3.983392300675236038e+04
5.329999999999930793e+00	3.887535227065325307e+04
5.339999999999930580e+00	4.034950747756408236e+04
5.349999999999930367e+00	3.848142280521553766e+04
5.359999999999930154e+00	3.943666759134817403e+04
5.369999999999929940e+00	4.425983455113355012e+04
5.379999999999929727e+00	4.582648210883722641e+04
5.389999999999929514e+00	4.085184494104939222e+04
5.399999999999929301e+00	4.468533369285240769e+04
5.409999999999929088e+00	3.970615487187997496e+04
5.419999999999928875e+00	3.587035537290904904e+04
5.429999999999928662e+00	4.009823886107254657e+04
5.439999999999928448e+00	3.735441835731655010e+04
5.449999999999928235e+00	4.283825016150871670e+04
5.459999999999928022e+00	3.557038497640180140e+04
5.469999999999927809e+00	3.308807849674370664e+04
5.479999999999927596e+00	3.412483470796357869e+04
5.489999999999927383e+00	2.965102577019322052e+04
5.499999999999927169e+00	4.100742477535789658e+04
5.509999999999926956e+00	3.490268645255033334e+04
5.519999999999926743e+00	3.105600795250434021e+04
5.529999999999926530e+00	3.896716948448548646e+04
5.539999999999926317e+00	3.529890236792602809e+04
5.549999999999926104e+00	3.725041404711076757e+04
5.559999999999925890e+00	3.809307373183950403e+04
5.569999999999925677e+00	3.603912270377684035e+04
5.579999999999925464e+00	3.882414114742027596e+04
5.589999999999925251e+00	3.494609175162090833e+04
5.599999999999925038e+00	4.016213309169661807e+04
5.609999999999924825e+00	3.480857975510328833e+04
5.619999999999924611e+00	3.409496582803044294e+04
5.629999999999924398e+00	3.134153427213364921e+04
5.639999999999924185e+00	3.243266698622124022e+04
5.649999999999923972e+00	2.900300356085932799e+04
5.659999999999923759e+00	2.923404625082841812e+04
5.669999999999923546e+00	2.855200803071914561e+04
5.679999999999923332e+00	2.463900059968194546e+04
5.689999999999923119e+00	3.201168529714668693e+04
5.699999999999922906e+00	2.920186643709957207e+04
5.709999999999922693e+00	2.951235864236098132e+04
5.719999999999922480e+00	3.065318427365511889e+04
5.729999999999922267e+00	2.209616693535462400e+04
5.739999999999922053e+00	3.405462782078291639e+04
5.749999999999921840e+00	2.904375931817437231e+04
5.759999999999921627e+00	2.986447413695693103e+04
5.769999999999921414e+00	3.344315779744274914e+04
5.779999999999921201e+00	3.445954781430929143e+04
5.789999999999920988e+00	3.428001400213829766e+04
5.799999999999920774e+00	2.793362658538435426e+04
