time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
7.08	0.0253454806	0.0415146073	0.0289903334	-0.064286313	0.544694014	0.0509974875	1.54453932	0.305417734	0.0752366573	0.025718295	19.327071
7.09	0.0297306059	0.0444139409	0.0289448481	-0.0641998036	0.54576226	0.285024433	1.3057496	0.304934854	0.0352617469	0.018484746	16.767977
7.1	0.0334215685	0.047189764	0.0287927732	-0.064163211	0.546797138	0.509313627	1.12965928	0.304913448	0.113931691	0.0239806497	18.129035
7.11	0.03579838	0.0493362464	0.0285462475	-0.0641437062	0.547671422	0.684282996	1.00164739	0.305113936	0.119989975	0.0184835075	16.957357
7.12	0.0368001832	0.0508549988	0.0282441957	-0.0640595022	0.547913533	0.72941703	0.824933195	0.305412741	0.0985558198	0.0262710831	17.497642
7.13	0.0358830118	0.0507653744	0.0278889299	-0.0639947465	0.548053175	0.760116862	0.709963881	0.305623648	0.0742507287	0.0101016098	20.386312
7.14	0.034087505	0.0496442525	0.0275243158	-0.0639482063	0.547995836	0.789077652	0.638857099	0.30579213	0.0764546833	0.01292226	17.267417
7.15	0.0322247402	0.0480671669	0.0271922418	-0.0639291595	0.547700559	0.840828393	0.614295267	0.305985828	0.109873348	0.0144361805	18.589368
7.16	0.0312083521	0.0461780474	0.0269041044	-0.0639644451	0.547217157	0.923874684	0.637700483	0.306312219	0.0818442375	0.0398193217	17.486578
7.17	0.031035311	0.0443883707	0.0266874491	-0.0640565284	0.546571699	1.02307138	0.699220691	0.306474762	0.0728616073	0.0384985521	17.858496
7.18	0.0321658753	0.042800486	0.026522052	-0.0641809368	0.545830921	1.08627952	0.785342271	0.306813999	0.0886901513	0.0169341614	19.199342
7.19	0.0344745413	0.0409938673	0.0263819874	-0.0643270193	0.545013031	1.10287148	0.888399826	0.307458876	0.107679296	0.0135921143	17.578623
7.2	0.0377410172	0.0385124059	0.026252791	-0.0644889103	0.544087145	1.07360315	1.01128473	0.308277974	0.0925038041	0.030361556	24.204886
7.21	0.0413001539	0.0363379665	0.0261185832	-0.0646485627	0.543036986	0.993333159	1.15123785	0.309457628	0.0973206262	0.0253919425	20.572749
7.22	0.0456641416	0.0337481445	0.0259724329	-0.0647829321	0.541814464	0.8420737	1.28847015	0.310685797	0.12637207	0.0482945463	19.383863
7.23	0.0505581957	0.0308955729	0.0258293888	-0.064886446	0.540395762	0.655409336	1.40914371	0.31170174	0.12754865	0.0266255321	19.158896
